,Symbol,Name,MarketCap,Sector,Industry
3372,JOUT,Johnson Outdoors Inc.,347553282.86,Consumer Non-Durables,Recreational Products/Toys
3373,AI,Arlington Asset Investment Corp,346401656.0,Finance,Finance/Investors Services
3374,CLNE,Clean Energy Fuels Corp.,346206712.94,Public Utilities,Natural Gas Distribution
3375,DBL,DoubleLine Opportunistic Credit Fund,346046963.3,n/a,n/a
3376,ATRS,"Antares Pharma, Inc.",345843401.21,Health Care,Medical/Dental Instruments
3377,YTRA,"Yatra Online, Inc.",345634632.0,Consumer Services,Transportation Services
3378,JKI,iShares Morningstar Mid-Cap ETF,345168000.0,n/a,n/a
3379,PRTK,"Paratek Pharmaceuticals, Inc. ",345072592.75,Health Care,Major Pharmaceuticals
3380,AHP,"Ashford Hospitality Prime, Inc.",344871493.92,Consumer Services,Real Estate Investment Trusts
3381,MEN,"Blackrock MuniEnhanced Fund, Inc.",344760196.83,n/a,n/a
3382,MRT,"MedEquities Realty Trust, Inc.",344728197.76,Consumer Services,Real Estate Investment Trusts
3383,HNH,Handy & Harman Ltd.,344576718.4,Capital Goods,Industrial Specialties
3384,BGT,Blackrock Global,344063393.28,n/a,n/a
3385,ELOS,Syneron Medical Ltd.,343927125.75,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
3386,FMNB,Farmers National Banc Corp.,343505332.8,Finance,Major Banks
3387,EXAC,"Exactech, Inc.",343274023.4,Health Care,Industrial Specialties
3388,CCNE,CNB Financial Corporation,342987484.82,Finance,Major Banks
3389,VDTH,Videocon d2h Limited,342769092.0,Consumer Services,Television Services
3390,TCRD,"THL Credit, Inc.",342307960.32,n/a,n/a
3391,IHC,Independence Holding Company,342210893.75,Finance,Life Insurance
3392,DGII,Digi International Inc.,342185389.0,Technology,Computer Communications Equipment
3393,MVT,"Blackrock MuniVest Fund II, Inc.",342121510.64,n/a,n/a
3394,MCBC,Macatawa Bank Corporation,341921059.2,Finance,Major Banks
3395,AGEN,Agenus Inc.,341534625.6,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
3396,VSLR,"Vivint Solar, Inc.",341375881.2,Capital Goods,Building Products
3397,ISRL,"Isramco, Inc.",340526682.3,Energy,Oil & Gas Production
3398,MNKD,MannKind Corporation,340221629.233,Health Care,Major Pharmaceuticals
3399,MYC,"Blackrock MuniYield California Fund, Inc.",339160847.68,n/a,n/a
3400,AIA,iShares Asia 50 ETF,338980000.0,n/a,n/a
3401,WLB,Westmoreland Coal Company,337985684.4,Energy,Coal Mining
3402,LNDC,Landec Corporation,336794775.2,Basic Industries,Major Chemicals
3403,HCCI,"Heritage-Crystal Clean, Inc.",336157050.0,Basic Industries,Miscellaneous
3404,CLD,Cloud Peak Energy Inc,335548034.64,Energy,Coal Mining
3405,BLDP,"Ballard Power Systems, Inc.",335519289.6,Energy,Industrial Machinery/Components
3406,AXAS,Abraxas Petroleum Corporation,335048000.0,Energy,Oil & Gas Production
3407,CCRC,"China Customer Relations Centers, Inc.",334881792.0,Miscellaneous,Business Services
3408,FIF,First Trust Energy Infrastructure Fund,334683000.52,n/a,n/a
3409,CRMT,"America&#39;s Car-Mart, Inc.",334230912.0,Consumer Durables,Automotive Aftermarket
3410,BGFV,Big 5 Sporting Goods Corporation,333902349.0,Consumer Services,Other Specialty Stores
3411,RFI,"Cohen & Steers Total Return Realty Fund, Inc.",333488584.44,n/a,n/a
3412,FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",333039971.52,n/a,n/a
3413,WIA,Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd,332925215.82,n/a,n/a
3414,DCO,Ducommun Incorporated,332416355.25,Capital Goods,Military/Government/Technical
3415,PICO,PICO Holdings Inc.,331045617.35,Finance,Real Estate
3416,RAS,RAIT Financial Trust,330915713.61,Consumer Services,Real Estate Investment Trusts
3417,CNBKA,"Century Bancorp, Inc.",330455399.15,Finance,Major Banks
3418,SRDX,"Surmodics, Inc.",329641064.9,Health Care,Medical/Dental Instruments
3419,FTCS,First Trust Capital Strength ETF,329607082.92,n/a,n/a
3420,ERA,"Era Group, Inc.",329392051.56,Transportation,Transportation Services
3421,ASMB,"Assembly Biosciences, Inc.",328663570.32,Health Care,Major Pharmaceuticals
3422,ATAX,"America First Multifamily Investors, L.P.",328378457.6,Finance,Finance: Consumer Services
3423,SPIL,"Siliconware Precision Industries Company, Ltd.",328120756.52,Technology,Semiconductors
3424,BUI,BlackRock Utility and Infrastructure Trust,327656962.32,n/a,n/a
3425,TRVG,trivago N.V.,327491647.56,n/a,n/a
3426,DX,"Dynex Capital, Inc.",326358815.36,Consumer Services,Real Estate Investment Trusts
3427,CLDX,"Celldex Therapeutics, Inc.",326021203.62,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
3428,SYUT,"Synutra International, Inc.",325969800.0,Consumer Non-Durables,Packaged Foods
3429,REGI,"Renewable Energy Group, Inc.",325776339.85,Basic Industries,Major Chemicals
3430,GLUU,Glu Mobile Inc.,325651018.08,Technology,EDP Services
3431,FIV,First Trust Senior Floating Rate 2022 Target Term Fund,325000000.0,n/a,n/a
3432,FPL,First Trust New Opportunities MLP & Energy Fund,324404625.55,n/a,n/a
3433,CHSCO,CHS Inc,324294363.75,Consumer Services,Farming/Seeds/Milling
3434,VYGR,"Voyager Therapeutics, Inc.",324114594.66,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
3435,EOT,Eaton Vance Municipal Income Trust,324022692.9,n/a,n/a
3436,CSLT,"Castlight Health, inc.",323345004.0,Technology,EDP Services
3437,GERN,Geron Corporation,323064540.82,Health Care,Major Pharmaceuticals
3438,KEM,Kemet Corporation,323052862.1,Capital Goods,Electrical Products
3439,OSBC,"Old Second Bancorp, Inc.",322146404.4,Finance,Major Banks
3440,ETO,Eaton Vance Tax-Advantage Global Dividend Opp,321718826.8,n/a,n/a
3441,JRS,Nuveen Real Estate Fund,321284277.52,n/a,n/a
3442,ENTL,"Entellus Medical, Inc.",321254516.05,Health Care,Medical/Dental Instruments
3443,PFIS,Peoples Financial Services Corp. ,319131211.88,Finance,Major Banks
3444,PSF,"Cohen & Steers Select Preferred and Income Fund, Inc.",318942751.4,n/a,n/a
3445,SVA,"Sinovac Biotech, Ltd.",318676741.6,Health Care,Major Pharmaceuticals
3446,SOR,"Source Capital, Inc.",317041441.2,n/a,n/a
3447,GNK,Genco Shipping & Trading Limited Warrants Expiring 12/31/2021 ,316974169.05,Transportation,Marine Transportation
3448,BKK,Blackrock Municipal 2020 Term Trust,316905594.48,n/a,n/a
3449,PBPB,Potbelly Corporation,316128777.2,Consumer Services,Restaurants
3450,ENZ,"Enzo Biochem, Inc.",315233449.47,Health Care,Medical Specialities
3451,SONS,"Sonus Networks, Inc.",314418843.0,Technology,EDP Services
3452,GLDD,Great Lakes Dredge & Dock Corporation,313845269.35,Basic Industries,Military/Government/Technical
3453,CONN,"Conn&#39;s, Inc.",313221387.5,Consumer Services,Consumer Electronics/Video Chains
3454,SYX,Systemax Inc.,312664061.71,Consumer Services,Catalog/Specialty Distribution
3455,PKD,Parker Drilling Company,312638712.5,Energy,Oil & Gas Production
3456,FANH,Fanhua Inc.,312573116.16,Finance,Specialty Insurers
3457,CAI,"CAI International, Inc.",312542229.2,Technology,Diversified Commercial Services
3458,PCK,Pimco California Municipal Income Fund II,312459549.05,n/a,n/a
3459,MDCA,MDC Partners Inc.,312094343.75,Technology,Advertising
3460,MIE,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",311874477.6,n/a,n/a
3461,GEOS,Geospace Technologies Corporation,311186214.22,Capital Goods,Industrial Machinery/Components
3462,TBNK,Territorial Bancorp Inc.,311184066.03,Finance,Savings Institutions
3463,NUTR,Nutraceutical International Corporation,311104326.0,Consumer Durables,Specialty Chemicals
3464,MGIC,Magic Software Enterprises Ltd.,310402540.0,Technology,Computer Software: Prepackaged Software
3465,MZOR,Mazor Robotics Ltd.,310268362.82,Health Care,Medical/Dental Instruments
3466,SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",310079026.66,Consumer Services,Other Specialty Stores
3467,ARCX,Arc Logistic Partners LP,308839872.0,Energy,Oil Refining/Marketing
3468,LCA,"Landcadia Holdings, Inc.",308750000.0,Finance,Business Services
3469,PEIX,"Pacific Ethanol, Inc.",308695644.4,Basic Industries,Major Chemicals
3470,AMNB,"American National Bankshares, Inc.",307572386.1,Finance,Major Banks
3471,BSET,"Bassett Furniture Industries, Incorporated",307292660.6,Consumer Durables,Home Furnishings
3472,RMT,"Royce Micro-Cap Trust, Inc.",307111784.15,n/a,n/a
3473,ESPR,"Esperion Therapeutics, Inc.",306281296.58,Health Care,Major Pharmaceuticals
3474,CIO,"City Office REIT, Inc.",305753114.04,Consumer Services,Real Estate Investment Trusts
3475,LNTH,"Lantheus Holdings, Inc.",305446971.6,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
3476,HDSN,"Hudson Technologies, Inc.",305188435.2,Consumer Durables,Industrial Specialties
3477,DJCO,Daily Journal Corp. (S.C.),305144866.0,Consumer Services,Newspapers/Magazines
3478,LQDT,"Liquidity Services, Inc.",305063372.25,Miscellaneous,Business Services
3479,OXFD,Oxford Immunotec Global PLC,304901573.56,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
3480,STK,"Columbia Seligman Premium Technology Growth Fund, Inc",304637780.1,n/a,n/a
3481,CPSI,"Computer Programs and Systems, Inc.",304494682.5,Technology,EDP Services
3482,NL,"NL Industries, Inc.",304411775.0,Basic Industries,Major Chemicals
3483,PTGX,"Protagonist Therapeutics, Inc.",304370189.13,Health Care,Major Pharmaceuticals
3484,VTHR,Vanguard Russell 3000 ETF,304355000.0,n/a,n/a
3485,TREC,Trecora Resources,303884890.4,Energy,Integrated oil Companies
3486,AMSWA,"American Software, Inc.",303843466.43,Technology,Computer Software: Prepackaged Software
3487,PHD,Pioneer Floating Rate Trust,303537394.98,n/a,n/a
3488,PCQ,PIMCO California Municipal Income Fund,303487517.2,n/a,n/a
3489,TITN,Titan Machinery Inc.,302852008.92,Consumer Services,Other Specialty Stores
3490,MUE,"Blackrock MuniHoldings Quality Fund II, Inc.",302829762.8,n/a,n/a
3491,SWZ,"Swiss Helvetia Fund, Inc. (The)",302801425.08,n/a,n/a
3492,MX,MagnaChip Semiconductor Corporation,302735978.35,Technology,Semiconductors
3493,JHA,Nuveen High Income 2020 Target Term Fund,301776332.34,n/a,n/a
3494,CLMT,"Calumet Specialty Products Partners, L.P.",301713098.85,Energy,Integrated oil Companies
3495,EVN,Eaton Vance Municipal Income Trust,301322298.48,n/a,n/a
3496,NKSH,"National Bankshares, Inc.",300584476.8,Finance,Major Banks
3497,GFA,Gafisa SA,300222143.1,Basic Industries,Homebuilding
3498,OMED,"OncoMed Pharmaceuticals, Inc.",300077847.69,Health Care,Major Pharmaceuticals
3499,TRR,"TRC Companies, Inc.",299774519.1,Consumer Services,Military/Government/Technical
3500,POPE,Pope Resources,299628532.309,Consumer Non-Durables,Environmental Services
3501,WMIH,WMIH Corp.,299252160.0,Finance,Finance: Consumer Services
3502,UIHC,United Insurance Holdings Corp.,298506807.06,Finance,Property-Casualty Insurers
3503,BELFA,Bel Fuse Inc.,298339100.0,Capital Goods,Electrical Products
3504,PFM,PowerShares Dividend Achievers Portfolio,298220000.0,n/a,n/a
3505,DRA,Diversified Real Asset Income Fund,298029450.45,n/a,n/a
3506,ACTG,Acacia Research Corporation,297733942.0,Miscellaneous,Multi-Sector Companies
3507,VBTX,"Veritex Holdings, Inc.",297710306.01,Finance,Major Banks
3508,JIVE,"Jive Software, Inc.",296807949.0,Technology,EDP Services
3509,NMY,Nuveen Maryland Quality Municipal Income Fund,296624486.16,n/a,n/a
3510,PETX,"Aratana Therapeutics, Inc.",296354576.0,Health Care,Major Pharmaceuticals
3511,EGLE,Eagle Bulk Shipping Inc.,295856986.05,Transportation,Marine Transportation
3512,CDZI,"Cadiz, Inc.",295784609.9,Public Utilities,Water Supply
3513,OLBK,"Old Line Bancshares, Inc.",295583994.28,Finance,Major Banks
3514,IMMR,Immersion Corporation,295552723.0,Technology,Computer peripheral equipment
3515,MLR,"Miller Industries, Inc.",295551838.0,Capital Goods,Construction/Ag Equipment/Trucks
3516,FSFR,Fifth Street Senior Floating Rate Corp.,295551683.04,n/a,n/a
3517,HTF,Horizon Technology Finance Corporation,295542546.06,n/a,n/a
3518,VPV,Invesco Pennsylvania Value Municipal Income Trust,295009754.72,n/a,n/a
3519,RMTI,"Rockwell Medical, Inc.",294738506.92,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
3520,ATLO,Ames National Corporation,294224850.8,Finance,Major Banks
3521,PDVW,"pdvWireless, Inc.",293657969.5,Public Utilities,Telecommunications Equipment
3522,CRVS,"Corvus Pharmaceuticals, Inc.",293185300.66,Health Care,Major Pharmaceuticals
3523,PNQI,PowerShares Nasdaq Internet Portfolio,292792500.0,n/a,n/a
3524,MQT,"Blackrock MuniYield Quality Fund II, Inc.",292351796.64,n/a,n/a
3525,MCI,Barings Corporate Investors,292118103.45,n/a,n/a
3526,ORN,"Orion Group Holdings, Inc.",292030783.65,Basic Industries,Military/Government/Technical
3527,BZUN,Baozun Inc.,291499032.0,Consumer Services,Catalog/Specialty Distribution
3528,LXFR,Luxfer Holdings PLC,291082000.0,Basic Industries,Major Chemicals
3529,COE,China Online Education Group,290573037.59,Consumer Services,Other Consumer Services
3530,PHT,Pioneer High Income Trust,290563803.74,n/a,n/a
3531,WEYS,"Weyco Group, Inc.",290400025.37,Consumer Non-Durables,Apparel
3532,ZTR,Virtus Global Dividend & Income Fund Inc.,289648573.2,n/a,n/a
3533,FNLC,"First Bancorp, Inc (ME)",289432535.76,Finance,Major Banks
3534,RRTS,"Roadrunner Transportation Systems, Inc",289086058.04,Transportation,Oil Refining/Marketing
3535,JOF,Japan Smaller Capitalization Fund Inc,289005708.6,n/a,n/a
3536,MRLN,Marlin Business Services Corp.,288357707.7,Finance,Major Banks
3537,CZNC,Citizens & Northern Corp,288263287.35,Finance,Major Banks
3538,GUT,Gabelli Utility Trust (The),288259710.12,n/a,n/a
3539,CRNT,Ceragon Networks Ltd.,288210077.47,Technology,Radio And Television Broadcasting And Communications Equipment
3540,NCA,"Nuveen California Municipal Value Fund, Inc.",287837134.35,n/a,n/a
3541,BPOPN,"Popular, Inc.",287400000.0,Finance,Major Banks
3542,BOOT,"Boot Barn Holdings, Inc.",287383971.7,Consumer Services,Clothing/Shoe/Accessory Stores
3543,ECC           ,Eagle Point Credit Company Inc.,287157140.97,n/a,n/a
3544,BREW,"Craft Brew Alliance, Inc.",286935677.2,Consumer Non-Durables,Beverages (Production/Distribution)
3545,HCOM,"Hawaiian Telcom Holdco, Inc.",286910912.68,Consumer Services,Telecommunications Equipment
3546,GPRK,Geopark Ltd,285375071.43,Energy,Oil & Gas Production
3547,NHTC,Natural Health Trends Corp.,285340314.88,Consumer Durables,Consumer Specialties
3548,MFM,MFS Municipal Income Trust,285018406.52,n/a,n/a
3549,MEET,"MeetMe, Inc.",284900390.28,Consumer Services,Advertising
3550,CRBP,"Corbus Pharmaceuticals Holdings, Inc.",284401107.2,Health Care,Major Pharmaceuticals
3551,RM,Regional Management Corp.,284064850.36,Finance,Finance: Consumer Services
3552,TOUR,Tuniu Corporation,283956063.76,Consumer Services,Transportation Services
3553,SPAR,"Spartan Motors, Inc.",283827827.25,Capital Goods,Auto Manufacturing
3554,SMMF,"Summit Financial Group, Inc.",283774730.91,Finance,Major Banks
3555,HIVE,"Aerohive Networks, Inc.",283223982.3,Technology,EDP Services
3556,ANCX,Access National Corporation,282551729.77,Finance,Savings Institutions
3557,WATT,Energous Corporation,281798039.16,Technology,Radio And Television Broadcasting And Communications Equipment
3558,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",281566426.02,Consumer Services,Food Chains
3559,ARTNA,Artesian Resources Corporation,281021831.81,Public Utilities,Water Supply
3560,HIIQ,"Health Insurance Innovations, Inc.",281020894.65,Finance,Specialty Insurers
3561,CRAI,"CRA International,Inc.",280723790.88,Miscellaneous,Other Consumer Services
3562,PLPC,Preformed Line Products Company,280136755.74,Basic Industries,Water Supply
3563,DAC,Danaos Corporation,279988347.6,Transportation,Marine Transportation
3564,NUM,Nuveen Michigan Quality Municipal Income Fund,279906430.15,n/a,n/a
3565,WNEB,"Western New England Bancorp, Inc.",279811565.75,Finance,Savings Institutions
3566,TIPT,Tiptree Inc.,279712192.5,Finance,Specialty Insurers
3567,FFKT,Farmers Capital Bank Corporation,279657355.0,Finance,Major Banks
3568,TNGO,"Tangoe, Inc.",279564513.8,Technology,Computer Software: Prepackaged Software
3569,HIL,"Hill International, Inc.",279542415.6,Consumer Services,Military/Government/Technical
3570,DHX,"DHI Group, Inc.",278768772.8,Miscellaneous,Business Services
3571,MTT,Western Asset Municipal Defined Opportunity Trust Inc,278767985.69,n/a,n/a
3572,NUO,Nuveen Ohio Quality Municipal Income Fund,278384983.65,n/a,n/a
3573,HNRG,Hallador Energy Company,278339184.03,Energy,Coal Mining
3574,HOS,Hornbeck Offshore Services,278263892.25,Consumer Services,Marine Transportation
3575,CHCT,Community Healthcare Trust Incorporated,278213284.44,Consumer Services,Real Estate Investment Trusts
3576,FFA,First Trust,277227516.32,n/a,n/a
3577,BSL,Blackstone GSO Senior Floating Rate Term Fund,277114025.64,n/a,n/a
3578,NTP,Nam Tai Property Inc.,277081768.6,Finance,Real Estate
3579,NNA,Navios Maritime Acquisition Corporation,277072701.6,Transportation,Marine Transportation
3580,DS,Drive Shack Inc.,276946664.4,Consumer Services,Real Estate Investment Trusts
3581,MDLY,Medley Management Inc.,276854348.5,Finance,Investment Managers
3582,TBBK,"The Bancorp, Inc.",276596020.0,Finance,Major Banks
3583,FDEU,First Trust Dynamic Europe Equity Income Fund,276055166.16,n/a,n/a
3584,JHD,Nuveen High Income December 2019 Target Term Fund,275950045.2,n/a,n/a
3585,PFL,PIMCO Income Strategy Fund,275916779.4,n/a,n/a
3586,EDGE,"Edge Therapeutics, Inc.",275583003.07,Health Care,Major Pharmaceuticals
3587,BME,Blackrock Health Sciences Trust,274729314.8,n/a,n/a
3588,AFT,Apollo Senior Floating Rate Fund Inc.,274085873.6,n/a,n/a
3589,TA,TravelCenters of America LLC,273911274.15,Consumer Durables,Automotive Aftermarket
3590,VRS,Verso Corporation,273405611.85,Basic Industries,Paper
3591,SQBG,"Sequential Brands Group, Inc.",273015146.94,Consumer Non-Durables,Apparel
3592,BKEP,"Blueknight Energy Partners L.P., L.L.C.",272601044.975,Energy,Natural Gas Distribution
3593,FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,272322044.28,n/a,n/a
3594,RDNT,"RadNet, Inc.",271834313.4,Health Care,Medical Specialities
3595,ARLZ,Aralez Pharmaceuticals Inc.,271831355.75,Health Care,Major Pharmaceuticals
3596,SILC,Silicom Ltd,271675899.74,Technology,Computer Communications Equipment
3597,SUNS,Solar Senior Capital Ltd.,270502185.68,n/a,n/a
3598,NSL,Nuveen Senior Income Fund,270353104.0,n/a,n/a
3599,GAIN,Gladstone Investment Corporation,270319654.94,n/a,n/a
3600,MHI,Pioneer Municipal High Income Trust,270068199.14,n/a,n/a
3601,DMRC,Digimarc Corporation,269375129.6,Technology,EDP Services
3602,MCFT,"MCBC Holdings, Inc.",268925286.63,Capital Goods,Marine Transportation
